Country,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Oman,818520.4469657751,896258.9005631179,913632.3732640533,984063.2329207445,1022303.9703557608,1009354.8631193412,1008918.5746200366,916819.8416181888,892718.5363628063,888747.7008373388,911149.9260630212,977843.8438936598
Bahrain,141724.47380768412,139993.3940590278,143715.97818475094,153679.2190123192,155334.51863828933,159495.56569533775,180387.35144210825,189630.0890170167,179521.55792030413,173890.46854259845,178994.64420595407,178191.70681647895
Azerbaijan,361183.2827608785,295451.55393380136,283226.78312645515,257457.42310132147,265620.34445094445,272971.49873881834,298175.16679248074,263465.9920235471,285071.482965278,324251.05475726334,396719.6568809988,380394.854607962
Armenia,31778.674013432767,29036.26040383952,25686.43558565669,27985.14896883084,32080.776728142344,29654.61913473282,38609.3732422049,41547.992151760685,55075.44042139674,60153.23018295856,71228.02913430922,94969.43270687143
Turkey,3056677.2264833264,3062487.7275066,3260725.3879130096,3538743.4285670025,4207832.08755721,4406199.808834433,4742590.3187054,4976717.528395895,5342258.6174779385,5335079.760634879,5707185.550290447,5973345.620427944
Israel,605475.2921957036,638296.2381569772,626729.7048454823,651948.4079191448,681951.755098702,705174.2839495956,717235.1161140172,717233.0150950291,781203.6566947466,758190.7450670202,823090.6892524649,867736.3147433867
Saudi Arabia,5689497.199072433,6185866.271182326,6902142.596529777,7260218.786702111,7683958.978858412,7695752.043743764,7796382.815686384,7683632.480662088,7767875.121650187,7564050.931574065,7958882.445215865,8232549.204285827
Iraq,4317992.880560454,4541287.971391134,5348445.733972502,5720457.203067813,5960295.945678726,5929863.900127528,5999584.049548352,5748764.56880765,6115500.073068024,6782219.042464237,6924391.39867736,7411008.991004059
Lebanon,167641.12032190352,169543.45165151104,165604.3538832907,184259.2958668652,218393.0084992843,225012.6783875677,227266.8376567361,186594.60377751937,133801.93119225738,67784.55614364763,97669.57882529157,109137.1979512292
Jordan,257975.7797834784,292409.1862815758,307036.70743286173,345108.9764665179,394049.14087178063,449332.965954896,477979.7665670445,462511.003176944,506005.86922592233,513136.1429363836,594765.0864481331,656045.5410515142
Qatar,560699.5783755657,618919.2252726782,635659.7857242138,661036.0513617925,726800.0057396153,778561.307616071,847324.2183339729,881273.9930982466,913830.5020479356,937092.2916463158,948436.666893046,1009673.3070782608
Poland,2549895.625463932,2306852.624091984,2202130.823722504,2248005.668449166,2380540.699927218,2609910.253126975,2551268.6985456115,2503669.5975140524,3124322.6099378965,2622882.195224516,2458993.262523812,2514205.6342815496
Hungary,375896.4466099906,382577.3740836391,355241.13358501974,364451.8154215138,407516.7261996453,419958.7686051994,429677.0671203951,440011.4340908752,487656.03280804073,449198.46263998427,469799.7332877205,481483.4002712185
Ukraine,1153581.225014474,1070901.4413354883,887862.7250749028,967263.165545612,1052980.5387386212,1172008.3486000104,1123948.051942937,1185318.5988661237,1480176.0489567495,488109.4044405551,578434.6285747833,642121.6686401949
Bulgaria,243144.5079334197,246764.23933903783,242456.67789437468,246836.13333924607,298166.0736038684,280218.7031414884,292260.40826363506,311277.0593882548,339809.82758122,321137.4100554763,351036.4944020872,385321.4682944768
Czech Republic,585971.0034720836,561783.8713058335,565248.6532605274,555820.1591355304,619372.9180716393,639951.5175741893,633123.9890510908,627178.6993241484,730962.3706010595,639506.1108537909,634763.8626584202,590132.4242841362
Slovakia,210543.51909436943,199183.0029124614,194057.2796957334,198152.2813374083,214732.0927900871,217454.1536960426,221831.91213352047,222663.3787777661,258322.03482167528,226065.05509915552,224032.3918239961,227517.51025646803
Russian Federation,23204388.17982795,19714516.10204037,18447957.161383577,20476996.59825769,20816144.68719644,24458659.261795618,25630359.338702224,25033882.652330782,29492628.858608574,28113847.976500988,30637095.58644874,32166413.34063525
Romania,622411.8483913816,644147.891672099,591998.0950303066,613929.4356948289,693532.6416163944,726614.2980994106,740790.5134084981,810463.3270333549,924231.0451091498,873078.3862095233,928812.1082859308,1016760.0098372304
Belarus,437993.5652627389,347422.737987416,277486.1447663371,297270.4097400942,276841.65915330173,341579.4887578996,316280.09829645965,303860.43729897286,459920.9074047808,384679.0123590456,445149.5108545364,451965.45940742514
"Moldova, Republic of",36079.808626341095,41950.66774684578,36517.27701263645,35787.30911199734,40530.32602275062,49441.554293453344,51546.10864024502,59464.46764302255,79589.92413642183,72165.78616700805,68780.99735973618,76140.40370069192
Ireland,253695.7511222219,289944.1146934443,291938.0833450583,286065.7977047633,291888.3050264136,300168.9113842286,287776.70274633187,296131.38916966296,291961.4144318456,305929.7814714149,322159.9259854712,330372.83261676884
Estonia,226385.6530034677,173084.8314406133,153522.27125415645,191317.84767769536,172629.93910312068,235617.02651414907,218908.0303286412,179991.28752551015,296735.8445792762,241729.838219316,196962.71402295632,187515.3735063872
Latvia,140304.3301053526,116274.24470239508,105601.62630064854,124258.8293472287,130046.05076716008,153863.41228964867,155820.1437302968,129217.70974748068,227599.45653181296,157668.882164898,149863.70114757112,146528.7149764982
U.K. of Great Britain and Northern Ireland,3030976.63241128,3104082.591624054,3062346.078227321,2845299.85312856,2762216.979610566,2763906.397348616,2651682.033060892,2624252.733089872,2691972.296766574,2545561.1139376573,2633787.832530026,2515920.5496199145
Finland,2103330.4970624745,1625322.8160015128,1616816.501311706,1952416.87738242,1990360.1504052607,2192262.723269091,2297665.5035263933,1906699.0304503213,2931869.2321222634,2679242.595113624,2483438.0494138165,2325081.060313116
Lithuania,155061.60399459198,129174.80121629254,119350.65168733089,131317.64391400357,154376.64873229063,181392.4960385956,173919.50168793811,165869.26097003318,282793.5107642892,193010.32676189084,176504.9185822406,187526.7774859151
Norway,1357131.6228826982,972723.3975431668,966260.1994496124,1160981.2493200668,1303472.3008719543,1377705.257087038,1421110.250122613,1088472.7062349513,1661419.5269665334,1330666.7023477023,1571165.508136049,1316413.6050449817
Denmark,250940.1923359272,232641.76886159723,218191.73748826853,230651.94135520456,244212.6916242922,262520.6220706653,243983.18465350507,265319.4854962316,317143.5833113301,280280.0710010772,284775.11937523657,312838.7225832173
Sweden,1721258.518890788,1366158.380828906,1305294.682515086,1561578.237561609,1547525.8169746145,1821287.0364572995,1725690.8369278968,1404001.2485673816,2234431.0120214266,1814745.3213019967,1904382.350656012,1785364.060301622
Iceland,173928.10924892232,122419.30400632528,136102.65697419856,140452.235705147,161561.08450084215,119069.87247162384,144437.87727069782,139486.53229633637,137208.6527759424,163823.03487953186,172495.50129839912,148983.91138804896
Portugal,1018602.634278942,1027960.1162150424,1012906.5401932345,1040811.8936646094,1067395.265438015,1020604.3371410908,1018399.356572538,928657.9221013234,917149.284659745,886643.7191043653,937328.9137743087,906311.8445580852
Spain,3755629.12307341,3721106.7396243513,3567625.2155545666,3513238.3024122715,3679474.1081152265,3599211.373031161,3658247.8952989033,3552482.8734735814,3624113.473270489,3504416.49051456,3689620.692477124,3675403.33971588
Italy,4669025.53466911,4632521.0776970405,4574583.478386982,4609285.188244283,4950852.00770992,4799095.756972185,4930202.890876515,4909155.095454827,5071768.547678536,4884937.682188156,4867390.925369459,4962478.344639021
San Marino,3612.351611430504,3514.851911599963,3433.3710447432954,3466.5875350412216,3632.062697327372,3459.9805688900115,3538.7846911383617,3491.331089546165,3726.623034030316,3589.3337911409503,3541.7731035120337,3436.3662814289914
Andorra,7677.550330921013,6133.396535380449,5708.028168991676,5776.693158400322,6216.085207554289,5931.373231631751,6209.039226234076,5824.618547807721,6472.32566801438,5632.644118302359,4204.585548309251,4659.756659398828
The former Yugoslav Republic of Macedonia,76889.20971897882,75531.26785942353,73412.56030592558,69419.37242087835,78757.06949875134,75180.18552086462,81508.55982364164,86318.89854223517,97228.02923715828,73989.21720970652,74545.5909983227,85824.74788238057
Greece,676071.1496902483,665112.614573938,656207.8068778671,655141.1111626296,752177.0015947359,737502.9912295522,771689.8828014623,807674.4264322197,850331.0619702928,852420.0089816736,882553.3204474661,941190.585591649
Albania,80085.35027607254,79197.3246049338,69389.00308493017,65803.32549719141,78058.80206033097,79715.62241538464,87588.55036841884,96765.75926427118,110566.90410367875,110392.41276967696,121658.2361516992,139674.60145823442
Serbia,464679.4330021289,481448.9659980845,470221.87958041794,479183.7730266175,536568.3982766295,557229.3274892716,595682.5784011573,597825.0781056241,670570.7822620119,626040.4831916111,637432.1637067539,686000.8581740794
Slovenia,87801.22438362963,88777.70514711898,82712.39357924403,82217.67343540917,93298.07944540872,93328.5822509651,91174.45471004784,90451.70455769448,99741.73934556512,93918.14333842351,96849.0805738428,98804.87747464849
Malta,23410.80355134314,23488.35235355157,23397.95863427147,23407.17536243877,24651.47831652329,24313.18271965256,24571.43790805153,24994.29295986869,25070.54626762493,24827.60232883108,25897.632076290083,26843.237483045632
Montenegro,38005.3552900946,38111.0422357131,39485.489471795576,38734.35086339617,44133.08061612448,43138.86911966501,44234.36037651921,44417.204488527546,49751.06408034552,50791.8865925401,50877.98816737509,54928.03290742948
Croatia,312648.9586511828,326354.9954496171,313084.2380408859,312419.0878971338,349125.60263043793,339338.1274902956,337620.1942551125,332370.7374674979,350423.4671316271,333787.86382270383,336946.8931363266,342484.2196366769
Bosnia & Herzegovina,121312.58040423755,118307.79630212052,121092.69781191232,124018.89345976771,145854.23522931163,142426.4933568205,152985.43774879305,153315.30022029518,175859.9931872085,176661.05111411985,193673.70774643545,212251.62172786915
Switzerland,285244.11532711936,257548.11164120497,257539.38092360293,251161.5351909453,272437.29572510044,266633.33660191373,264990.4258495883,259537.3718529224,262985.95405757154,245357.12670781705,227774.05256388368,217871.98164739792
Austria,290799.58143344504,302179.1324743447,296954.6832327663,297585.8232322868,342116.3825153987,347261.9992674973,349655.65697130136,351501.35197133897,392841.088852107,368620.6698689549,372192.98428250814,364933.4411515588
Luxembourg,59868.96466443717,53316.43716896117,52834.05804354055,52729.719091337545,55038.63152607022,61590.37166061698,56248.49241759393,61523.40410499758,60835.679729684205,58565.37169373962,50035.53186691366,47767.69495738633
Monaco,872.7083302002326,852.6121183400062,827.2279772421896,881.2052814207824,917.112209840382,911.482236920151,773.5155462671728,680.4734340742523,864.3434969214833,1091.3198022744234,981.8844586091884,1169.5055605977186
Germany,2550994.3925911887,2459392.4880487546,2504594.608845211,2471722.05662096,2678122.990816996,2867949.359947903,2735966.1461766725,2863132.6578525994,3102195.3731991947,2875526.1460718783,2860261.397263924,2799933.0041432595
Liechtenstein,1782.8404576320274,1525.7788106949888,1649.0180726750218,1667.5682551548755,1768.0055449239176,1773.5152208010352,1649.8314174587815,1755.4637473867222,1791.5881177818071,1577.2890038195774,1529.6876628796265,1487.431792944319
Netherlands,1738715.93485204,1738402.1919317269,1613435.7513716423,1633688.4030599878,1636719.7727416046,1635835.051554616,1590518.4039231162,1508234.86413353,1488160.1713606836,1019220.5246151916,1084436.1914438566,1078242.8027463723
France,4239595.197744803,4337095.333042378,4256244.457408736,4164798.010101669,4197612.669468399,4160097.071002638,3968617.131813256,3917103.212272242,3795476.5590274576,3546087.709457613,2696132.3836215646,2424875.5532902167
Belgium,891396.8465200525,916247.0377707246,897120.4775276331,904217.4228544164,907434.6579606102,951110.863337784,936784.580800039,954793.172969993,947547.2673155472,850523.748495071,699395.7291372537,701241.6521333096
Australia,1131487.4736944411,1189796.870074273,1162165.119337013,1190115.2606436778,1283196.9382448725,1303591.6622430338,1292204.297768044,1311577.9161167012,1340612.3775417986,1329177.7200692743,1522949.690822737,1557209.2949982756
New Zealand,176803.02733316334,176022.9581236643,174783.63489693476,174370.85066460536,188104.1086115184,180001.9897181002,183407.47456131649,184643.3557931781,177680.009831313,182076.62680162807,206814.9593997549,217169.51533499965
Papua New Guinea,23687.459286683807,67044.95176355231,30258.08749526787,33123.732609907485,26707.312646042545,34417.45457652854,30217.48273010497,34804.37359450565,35447.91421241018,36699.88397705888,37358.42760616951,32023.627365184508
Vanuatu,9629.67010700486,13934.515628383637,14000.468567651327,27976.2265915634,13015.779532168248,14853.184391979754,1215.4293671617322,1215.7176265411515,886.6083277874718,862.2210311291851,1369.2246862950278,914.0723719010751
Fiji,3218.9480539689744,3297.1947224217192,3601.23749586761,3921.695870798448,5164.170485585635,5773.331397630243,6229.480627428404,6884.222786220615,6775.950555835168,7825.778612145255,9144.07597593514,10785.151877521714
Solomon Islands,461.6798801101229,300.7795581772757,274.27363795941045,292.18379114434794,341.46943692892194,355.38083563295066,399.3865131107616,430.5936495098414,467.6205983357103,526.4757896126488,614.2397014602141,672.2320117111888
Palau,246.29174420591,262.5731463052954,286.8888006876789,309.42400537164247,406.28721224455296,437.1179437490071,413.6850444277127,415.65203971138186,433.4292545866147,414.1463117858356,459.8529287914436,465.99749273313006
Marshall Islands,50.85327754853402,44.43072264685351,43.912727997904895,44.24565819420067,55.1694711297166,51.39168432465956,62.41957847978554,70.54808119664006,74.60304683832561,71.9825830197802,71.00729536145342,67.15514172163665
Kiribati,14.636417044669974,17.902857180912154,34.98090155770382,11.131279362837654,22.21350756211608,31.26912412473968,29.872506075308603,24.38618975170688,23.843077566167885,21.532588484708,50.98440832998238,24.65406779775433
Micronesia (Federated States of),141.48467011203368,175.29237861711815,175.63762816851042,179.60687153428503,223.5914469042246,292.3352735080556,272.40466274788565,312.5805337109987,339.97187435393244,300.1490278173311,307.66633705496787,344.5016181923596
Nauru,213.13322507061207,318.8832081913364,293.8133420555615,328.848211029172,348.511147164013,365.5711482744591,322.2458676601742,384.979492498496,424.8567428054763,397.3341789701408,373.32365817649696,339.7232000030723
Tonga,361.8086573819319,365.7316552041719,407.4671636593873,408.4118354367071,672.0909548532728,650.4084148144022,781.5113062028499,914.8041402867026,1006.7713989694912,923.682789000986,1035.8701315648418,1021.594136004413
Samoa,379.80080782389103,406.8376289697607,398.9734327698779,492.3110704779223,643.3595871406441,749.7804417816446,822.3920895356763,986.094292722788,1120.7797925780214,1288.549669504574,1651.2934071567709,1868.5036987373635
Tuvalu,0.066482156062243,0.0386698202832656,0.0948022415678875,0.100929840420391,0.2357895615054112,0.4572256281095392,1.5243798404347664,3.5165678758247223,3.5474010906967464,1.9656827688217164,2.6346928624545827,5.018093394531923
