Country,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Israel,472627.4543537055,503740.6424165473,486936.6311017497,519131.3772648064,547746.7262629701,563618.9115414817,581453.1996311159,564151.3116870653,609050.2965525036,591567.7843244128,596250.4110206418,678088.165921562
Saudi Arabia,3903105.9595701294,3532268.2281095143,5001577.25051451,4564685.047563477,6411109.843546024,6447058.199125621,6437088.732483544,6133987.89231865,7215672.213413649,6734735.1072521685,7607194.871015256,7969632.664744084
Iraq,1851266.4370805128,1867026.511313026,2321137.7446151166,2624658.129496868,2970433.411388364,2862355.417233912,2963792.082276206,3124846.207782993,3625572.0558725647,3610343.002512505,4088911.943311076,4421187.382251546
Lebanon,95276.8299299331,113970.74220807524,107314.04458403506,123436.207127932,155367.22718146894,164777.17573962334,165147.84614444923,129506.21375868394,78460.0309086745,47631.89774916285,61776.58406839303,76861.27887636122
Jordan,177961.60302278926,188234.61397126,214882.63248016025,237887.6628587397,353278.7368654328,352639.30265801365,401383.86930093024,349209.2565218302,437654.7523770525,426707.75313945167,532741.603831454,596847.2039675859
Qatar,376132.8276619382,413440.52194059966,442628.28451092215,462263.1735622331,511058.536770281,583371.1373270071,615359.0497569712,655892.569163186,703486.4996653871,677116.9788908594,734476.9614281845,763326.7163097239
Poland,1654928.680850732,1373615.054408845,1281575.6436096546,1445693.2257387936,1788978.5800101885,1925294.2937646653,1973900.38394204,1711382.4097745644,2251012.968986989,1862374.5512099208,1688764.3974022411,1695293.9958480997
Hungary,270314.9098861317,233162.91941644577,193457.52242256745,255797.16848304617,375243.4734229697,370008.0855692535,376556.9423348369,297898.187524752,449117.6596783676,373230.1645474898,412909.3150421045,439071.04881742375
Ukraine,806379.7443140798,402853.0375549125,300819.50507083297,432898.73893416754,1214209.4118244564,1261942.4634234398,1238983.655527362,917422.7232256976,1427285.1782846758,812377.484307992,962913.2622000452,1148720.3953195536
Bulgaria,190808.3361289261,145495.25242760498,96374.5723637266,139536.23676191916,278151.515502202,249375.5930246498,275563.03039844765,251830.1479554015,336539.97074194514,313251.5644792664,371079.70736562286,396385.26021088014
Czech Republic,400151.6528573347,331531.86601867113,323541.604676222,350279.36204563564,478907.3195450863,487407.39563958615,486727.2838250034,425200.0834588749,538343.1959554928,457297.4286554004,450781.2505362131,431931.1393563766
Slovakia,151090.32868504967,95787.37343724072,98680.9099313438,114051.69647583336,197844.64698023847,190947.8497647993,182531.8501487401,162209.62246178548,229032.43572982767,190479.21272008325,199687.2211649117,210247.4128260568
Russian Federation,47358688.74657722,34816363.29436632,48689086.67487691,38465674.764290735,68258105.52079478,53957742.76503952,54094015.56869274,47247169.184502885,61109226.61802659,71292890.58910182,77955140.2134091,76234304.23586282
Romania,467726.4505797601,384691.4384075755,329405.3595562589,386587.67483771854,641977.667624096,648460.6788368663,687135.8598050857,596093.3860048299,844879.558469886,785145.5314354055,893112.5808476377,907988.5711353824
Belarus,282217.1356841612,63841.94985881987,137279.17578961718,124721.82869992036,382667.1676331941,422744.1106087542,412884.5801752575,259098.2238585889,404137.4094703872,440653.80591507285,457657.5744948144,519207.0310639144
"Moldova, Republic of",24954.071201147533,20430.847513226323,13389.565813088882,17826.95488890568,54316.31862739541,62770.88962117476,63309.93621305509,48558.864099840444,88975.75390382312,82529.82694048449,83272.62263228341,77427.69132984604
Ireland,223507.80438336224,186699.25779078124,228758.8085976328,202737.24996423567,260392.13880224948,316815.8464565493,301194.84718145407,252472.7663784345,282214.03415938123,294407.24971317424,299476.1130662837,309165.2663634474
Estonia,117077.84949745052,38290.88597920867,72059.73755508944,96586.82518694043,156285.01964178646,145597.63309530864,184488.64749596297,138547.57353740427,177279.03107037774,183205.2603511545,177465.53820034632,158175.23376195625
Latvia,92144.4014772593,-6551.1054196996,58310.16025961707,54469.63662315131,139241.43776347666,143884.21817073235,181529.7367824021,106897.96827373496,151883.30026277367,169810.11285972293,161998.64997760148,154435.3114367226
U.K. of Great Britain and Northern Ireland,2273676.047096589,2048766.8779040263,2249293.0387573973,2118713.2327070194,2179617.910492664,2254481.794550648,2178657.724157293,1937161.7880052528,2013382.6460489505,2030062.1663908467,2042860.051805799,1807069.916516496
Finland,1566258.802810066,1215670.6040891528,1527121.5993967308,1596133.4357067756,2008800.6604278565,1498563.2540944193,1658262.8818350306,1742481.0979042903,1745888.4152036612,2146636.056606986,2294546.5742072016,2093010.29592912
Lithuania,97884.28149201264,30626.487501544405,73483.46321021621,65534.2348794555,160851.78133926736,169994.75682304488,177994.16011554273,125882.85639040504,179880.5580722366,196846.2208856,165802.4977298118,179825.4319588079
Norway,1686059.235982377,1306134.9697856512,1652533.4967669754,1774695.8025661677,2114736.9777660943,1773335.8036940545,1583229.706945707,1825053.8755037133,1993097.5624812944,2113821.407784371,2217508.396000155,2082451.3695640324
Denmark,179570.8726753516,94924.14106667158,131550.29467200258,156472.3584061799,190879.42917762624,200981.7225496762,209614.44041336025,187754.1202357061,228134.5026591062,233317.2936726432,225391.3522711644,226362.9790535014
Sweden,1700063.6649253464,930817.2595742804,1668824.3746480204,1649613.8391225492,2183467.2487244345,1814277.8266547213,1825486.384551727,1750746.804558236,2068829.5929556035,2467902.525842303,2598731.7127864864,2338652.1030945266
Iceland,449757.131863308,398466.6166637656,728772.5099566542,577906.2809522506,678563.5754624327,480690.8128762462,361554.3028481624,549913.0803376767,524564.7130002147,746168.5757797327,705804.846604803,501038.7645355859
Portugal,694195.1850074136,606794.6526062863,714181.3299891597,699465.1116015844,799483.4170937274,755456.8670732994,672865.4681977993,704200.9123265162,725011.7637876722,630631.7199635583,778127.8869422914,723193.3861018714
Spain,2674142.1717184363,2574233.814862186,2443038.158897395,2376046.325849509,2950705.5757985977,2866770.5198706314,2914591.5631186925,2779863.148416402,3044517.4760607784,2776291.573323668,3243896.897243917,3203926.068254731
Italy,3181546.494400869,3317012.22512223,3287480.9397191694,3259514.007781837,3913773.313236597,3721518.144646717,3801964.325029138,3743702.4135525497,3826887.9103705874,3434874.7611739123,3800108.247123741,3836678.3197832014
San Marino,2561.275468140724,2451.686146129113,2429.3300480010475,2407.462469634588,2740.382309462275,2558.14752741608,2736.2227200662383,2482.70874051066,2403.7940904963243,2336.313792319391,2644.254660306257,2424.771195332209
Andorra,4423.720761951571,3651.661889915162,3372.9763054704285,3256.6415052948714,4219.188607003442,3650.4617947195015,4264.845647420219,3749.6431771718094,4359.355763476909,3386.3010842261056,3317.134949832934,3388.7415149872345
The former Yugoslav Republic of Macedonia,51591.9088276046,43612.11887550064,37513.94122714701,38284.65985937011,65189.484356902016,65222.47555177257,69893.20916981465,74760.16165600775,87108.99380416097,68627.94030187445,75940.32803171364,91817.74609402084
Greece,490994.3248351658,434263.2110962311,431077.6635264641,435711.942024665,605224.0245554516,601172.014252858,621699.8436503363,662720.6154800163,707152.7476382451,705412.6273037548,759414.0615219863,801359.3418448746
Albania,60118.65316694585,55260.79639758034,36758.3222170667,28535.004673949927,64700.65679116883,67515.01252682485,77333.42528594709,90211.41479014316,103411.2742967629,101932.76449230863,120546.24398175384,135889.31892240004
Serbia,314668.7433518621,335246.4318455899,297788.4151788546,333450.01597773115,431191.1414079132,428515.136219556,487163.7436526621,391188.8364937917,515492.7374153088,486201.7442076523,513856.1397642432,576769.7513141476
Slovenia,55434.295369800566,48070.57934634017,52322.47679602888,51277.286943435,79124.55208473095,74979.97749568461,68379.24117073687,65272.55209884702,86144.04189741645,77066.61962615,87980.19560487564,88206.64895920851
Malta,17569.73456156367,18979.26300436212,17667.394327553757,18762.11578921793,19966.558129711924,19122.2743800285,20083.488289593937,19515.01844243253,19205.480103204187,19008.824489853083,20378.694648779736,20579.948559328383
Montenegro,28097.81312193643,24602.273539239,22126.35191407049,19385.478343784893,38159.82778705772,34517.20979273082,39146.90534783059,40424.80470705704,49030.98774294971,49288.39102176821,51042.44150391105,55454.070729176696
Croatia,199248.82583571423,202374.85693077205,190852.1095486346,210087.819836386,281509.6413506451,276099.6388416776,273243.87897625624,229898.16969115025,293213.6851141796,254480.73099889787,283499.8365466673,281202.4429818168
Bosnia & Herzegovina,86122.41907537339,68141.0947140383,55785.83002359001,69776.04660309068,133675.27504057018,123613.48926334748,141819.78777013137,134890.10437876784,161106.38329331554,168319.911810689,191670.05784166732,194251.4686657253
Switzerland,152544.90776358318,168679.0523080485,169826.44016787416,150276.03653889036,210782.4923139475,198987.84313465457,191097.98585962088,198856.8916289889,214119.8492481732,173041.63954208017,187622.1903811101,176076.71317149352
Austria,204880.84549098264,166905.47769058487,161563.91513586923,166234.8367799298,315357.9398377732,300476.9489740223,291449.51233237394,269724.89069661,349974.0359098518,284577.867522582,331351.82966184535,330838.1096139176
Luxembourg,30179.22807637197,31056.63766325204,32539.8597259891,33486.868286659184,30615.96307062649,34659.20930559534,34181.85233681887,31743.973244067987,35311.57649556459,27037.47965296544,27863.40055435287,25992.60749846857
Monaco,593.7939136028288,613.3836773442287,556.4099583097533,592.8805032592193,668.6109760438695,613.014965135911,518.6385928448508,488.7328412747852,487.4238337909474,416.2095699347702,461.7093529481513,415.7174356301626
Germany,1643486.9076025395,1587837.3536967293,1659739.2523955374,1669707.7854709444,2032334.458231701,2099459.9181502173,2177490.918879314,2028157.2688854923,2210582.987768766,2076740.993014066,2111145.4635094027,2057476.4654853176
Liechtenstein,970.5134000776736,935.0099872236308,1042.487611904576,1033.9363857548306,1332.3049738830216,1343.8093628620989,1121.8579641915123,1237.888448630887,1238.6147109263668,1078.327271253513,1097.8157738095258,1122.300673362847
Netherlands,965246.3188621964,781091.0721091633,731062.2307264307,806510.7933020663,744516.2427610154,771998.9304655392,820253.1127616782,700009.5248583953,747877.7064202407,602735.1553044007,627029.6380420071,506174.4193576417
France,2866531.6235564062,2819587.4139882205,2876356.2148155505,2690280.6970586167,3177186.6159956977,3104694.245657281,2920222.1057638703,2839247.581141266,3074972.949927344,2565313.2518219743,2427035.858360024,2227249.472249668
Belgium,603853.6639048578,607744.2254808556,579219.4137077383,623496.6944300681,591455.4457559176,663603.1312764937,611999.0045876388,602794.582150051,604931.4586329641,523455.20954419626,473550.19115944527,394540.08902641136
Australia,-1734923.1449043264,-5287842.337771565,-3747521.296486885,-3360562.7951072715,2069033.1404893703,2949636.534383478,2052473.8007925767,1870604.0811243672,5104649.107371534,-428345.0001724397,6142019.79059533,6220023.3276136285
New Zealand,134291.88526451122,-23498.392504461182,-9349.808055544654,29324.81235009054,280311.0142098897,220434.96387028968,210695.1853353645,256513.86229286224,303023.06189521507,155787.9487428879,409408.3245277191,449467.6417244835
Papua New Guinea,-120481.75379775552,-350776.40334127087,-140354.6208203935,-220910.1093453916,122612.66073463384,138568.47172370204,67480.85468853053,117068.39383377237,236122.5603390785,86545.07958105685,189401.3116660036,212086.5847900759
Vanuatu,-4799.515395945368,-2894.698601015404,-5107.795459211871,164.60017489732002,4767.589645954163,6690.198523950818,1268.281309018445,2034.2587837678743,6056.444645871493,3730.323796709449,6629.608014914224,6271.097423728982
Fiji,-4264.506546629973,-9032.772005562068,-7647.385522210279,-5934.647874231182,7394.314382741717,7885.874904128065,5432.402435935294,7438.075609026075,14344.518837510226,-3294.9691875849185,16067.835851365597,13980.554474329798
Solomon Islands,-10129.193023407171,-19541.37383255008,-14704.16818000855,-16026.413632023445,1451.703691817928,3403.940666628284,-266.1312432060427,740.8524658083325,12479.077851783592,8127.141769730897,9917.538546387475,7415.341448260018
Palau,-55.85455741274407,-190.04868812235904,-7.851724842173183,-49.61648682223691,266.88219965627405,322.3014003500407,308.06821145656613,235.68204897530327,450.6993868171909,282.99195084329347,324.2456477194232,416.6968220530549
Marshall Islands,7.652694511136121,-0.2570403497081741,13.521822649086191,2.937685595074785,22.59877659202846,33.663913615377204,34.401665383966886,45.258291353096304,55.21363246601222,49.68743797339791,49.04688504520328,49.05282266393542
Kiribati,-206.13028206312063,-304.6537052109761,-174.79743564034675,-264.9976247785334,20.993338113337146,98.49844890093348,5.289390120334815,27.331077440828604,190.5188220846624,-398.95270734057885,251.804717287814,226.52387226260296
Micronesia (Federated States of),-128.91454370141426,-316.3472426197459,77.57250320571683,-103.1435429638188,228.08504443476693,320.1814931232673,215.92561335198707,262.7166623866427,489.7769089622258,479.9425734461249,507.6644100910687,478.89250472630414
Nauru,98.40348589716696,156.93140762779748,164.59960034407092,181.6797205232595,183.4401822507089,201.856938501988,177.1046376568247,218.81316672620625,234.83630954038867,214.1442822410196,165.96167713362794,173.74950990080828
Tonga,133.80977855623814,17.537855402985937,60.69150936063706,89.66587601546951,498.0677050289654,503.8690800773612,551.6832273969799,685.7977772687892,804.9330686061406,640.6253530220476,839.0137376149244,817.543852293973
Samoa,-721.7403844451728,-1832.9191994092264,-1221.2401262998403,-1349.5695670767325,1097.9230939467875,1403.1709030908823,738.7388184791787,1443.5028479486102,2210.7596640968445,1998.256550968212,2543.659930753066,2807.0232570475328
Tuvalu,-14.931410275370473,-18.758710702333385,-13.92352681555877,-18.309192179249344,1.872439623342351,10.352709236028884,5.176906649411342,13.127501055084664,16.558036374183843,-8.13348229118331,19.567724855631305,18.586974697107195
